,Location,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time,Cuisine1,Cuisine2,Cuisine3,Cuisine4,Cuisine5,Cuisine6,Cuisine7,Cuisine8
8626,10,150.0,50.0,3.1,5.0,2.0,30,73,69,69,69,69,69,69,69
8627,6,200.0,99.0,3.7,99.0,26.0,45,73,69,69,69,69,69,69,69
8628,17,100.0,50.0,0.0,0.0,0.0,30,52,16,69,69,69,69,69,69
8629,21,950.0,50.0,4.5,734.0,393.0,30,18,91,87,69,69,69,69,69
8630,6,300.0,50.0,3.8,79.0,38.0,65,28,31,73,68,69,69,69,69
8631,30,100.0,50.0,0.0,0.0,0.0,30,92,69,69,69,69,69,69,69
8632,21,200.0,50.0,3.4,19.0,1.0,30,26,73,16,69,69,69,69,69
8633,27,250.0,50.0,3.6,73.0,38.0,30,65,92,80,62,69,69,69,69
8634,10,100.0,50.0,3.7,27.0,5.0,30,92,69,69,69,69,69,69,69
8635,2,300.0,50.0,4.0,798.0,346.0,30,73,88,26,69,69,69,69,69
8636,7,200.0,50.0,3.3,10.0,0.0,30,16,73,69,69,69,69,69,69
8637,21,600.0,50.0,4.6,391.0,174.0,30,22,30,28,85,84,39,69,69
8638,16,200.0,50.0,3.7,64.0,14.0,45,88,26,73,14,69,69,69,69
8639,17,100.0,50.0,0.0,0.0,0.0,45,92,14,69,69,69,69,69,69
8640,29,200.0,50.0,3.7,216.0,61.0,45,31,69,69,69,69,69,69,69
8641,4,150.0,50.0,3.6,119.0,44.0,65,73,68,69,69,69,69,69,69
8642,7,100.0,50.0,3.8,54.0,27.0,45,31,83,69,69,69,69,69,69
8643,27,250.0,50.0,3.2,74.0,36.0,30,73,26,68,57,69,69,69,69
8644,29,300.0,50.0,3.3,78.0,38.0,45,13,73,69,69,69,69,69,69
8645,24,300.0,50.0,4.0,564.0,289.0,65,47,77,69,69,69,69,69,69
8646,4,200.0,99.0,3.3,94.0,43.0,45,31,26,77,69,69,69,69,69
8647,27,200.0,50.0,4.0,437.0,215.0,45,73,69,69,69,69,69,69,69
8648,4,200.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8649,28,400.0,50.0,3.7,101.0,68.0,30,73,68,69,69,69,69,69,69
8650,8,250.0,50.0,3.3,9.0,5.0,30,73,68,69,69,69,69,69,69
8651,14,200.0,50.0,3.7,104.0,28.0,45,73,26,69,69,69,69,69,69
8652,23,50.0,50.0,3.6,41.0,9.0,45,88,69,69,69,69,69,69,69
8653,26,100.0,299.0,0.0,0.0,0.0,30,26,73,88,69,69,69,69,69
8654,5,100.0,50.0,3.7,47.0,23.0,30,92,69,69,69,69,69,69,69
8655,29,650.0,50.0,4.1,686.0,484.0,65,73,97,26,28,69,69,69,69
8656,8,100.0,50.0,3.5,229.0,30.0,45,88,31,65,69,69,69,69,69
8657,27,200.0,50.0,3.9,322.0,131.0,45,73,92,88,31,26,69,69,69
8658,16,100.0,50.0,4.0,124.0,86.0,30,26,14,69,69,69,69,69,69
8659,24,150.0,50.0,4.0,464.0,218.0,30,65,92,73,13,29,14,9,31
8660,4,150.0,0.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8661,6,150.0,50.0,3.7,65.0,48.0,30,31,69,69,69,69,69,69,69
8662,8,250.0,50.0,4.0,105.0,61.0,30,31,14,69,69,69,69,69,69
8663,6,200.0,50.0,3.8,43.0,23.0,45,31,73,69,69,69,69,69,69
8664,9,600.0,50.0,3.9,270.0,139.0,30,73,68,26,86,69,69,69,69
8665,9,300.0,50.0,3.3,11.0,5.0,30,73,68,26,69,69,69,69,69
8666,16,200.0,50.0,0.0,0.0,0.0,30,9,29,69,69,69,69,69,69
8667,24,200.0,50.0,2.6,93.0,53.0,45,22,47,9,69,69,69,69,69
8668,24,200.0,50.0,4.0,57.0,37.0,65,62,47,66,69,69,69,69,69
8669,7,200.0,50.0,3.9,43.0,34.0,30,84,20,85,14,69,69,69,69
8670,30,100.0,50.0,3.2,7.0,2.0,30,83,69,69,69,69,69,69,69
8671,14,150.0,50.0,3.1,4.0,0.0,30,73,69,69,69,69,69,69,69
8672,30,100.0,99.0,4.0,709.0,312.0,65,73,26,14,16,83,31,69,69
8673,29,150.0,50.0,3.7,70.0,14.0,30,41,16,69,69,69,69,69,69
8674,15,200.0,50.0,3.2,30.0,4.0,45,5,69,69,69,69,69,69,69
8675,17,200.0,50.0,0.0,0.0,0.0,30,73,31,69,69,69,69,69,69
8676,15,100.0,50.0,2.8,8.0,6.0,45,29,42,69,69,69,69,69,69
8677,17,200.0,50.0,3.9,1256.0,430.0,45,73,26,69,69,69,69,69,69
8678,21,300.0,50.0,3.7,51.0,30.0,30,73,26,69,69,69,69,69,69
8679,28,150.0,50.0,0.0,0.0,0.0,30,77,31,69,69,69,69,69,69
8680,15,200.0,50.0,3.3,9.0,2.0,30,29,14,69,69,69,69,69,69
8681,29,100.0,50.0,2.7,56.0,34.0,120,9,29,69,69,69,69,69,69
8682,7,300.0,50.0,3.3,325.0,183.0,45,47,73,26,69,69,69,69,69
8683,7,250.0,50.0,4.1,2158.0,1199.0,30,65,73,92,88,9,26,31,69
8684,17,250.0,50.0,3.1,190.0,87.0,65,13,73,26,69,69,69,69,69
8685,6,150.0,50.0,3.7,58.0,22.0,45,31,14,69,69,69,69,69,69
8686,4,100.0,50.0,3.0,44.0,21.0,30,73,26,69,69,69,69,69,69
8687,17,200.0,50.0,3.7,34.0,9.0,30,88,73,26,31,69,69,69,69
8688,29,150.0,50.0,3.1,17.0,8.0,30,13,65,69,69,69,69,69,69
8689,25,250.0,50.0,3.5,15.0,11.0,30,27,22,31,29,14,69,69,69
8690,7,150.0,50.0,3.3,4.0,2.0,30,9,29,69,69,69,69,69,69
8691,30,150.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
8692,4,150.0,50.0,0.0,0.0,0.0,30,9,29,69,69,69,69,69,69
8693,5,150.0,50.0,4.5,318.0,181.0,30,83,31,69,69,69,69,69,69
8694,6,200.0,50.0,3.8,55.0,20.0,45,29,69,69,69,69,69,69,69
8695,30,150.0,50.0,4.1,236.0,159.0,30,73,26,68,29,69,69,69,69
8696,17,300.0,99.0,3.2,111.0,52.0,45,73,88,26,31,69,69,69,69
8697,30,100.0,50.0,0.0,0.0,0.0,30,73,31,69,69,69,69,69,69
8698,5,100.0,50.0,3.2,6.0,1.0,30,73,69,69,69,69,69,69,69
8699,17,200.0,50.0,4.0,143.0,55.0,30,88,73,26,92,69,69,69,69
8700,21,100.0,50.0,3.5,25.0,5.0,30,73,26,69,69,69,69,69,69
8701,26,150.0,50.0,3.9,32.0,14.0,30,73,26,92,69,69,69,69,69
8702,29,150.0,50.0,3.9,347.0,146.0,45,73,77,69,69,69,69,69,69
8703,19,200.0,50.0,3.7,174.0,71.0,45,31,83,14,69,69,69,69,69
8704,16,150.0,50.0,4.0,24.0,18.0,30,77,69,69,69,69,69,69,69
8705,19,100.0,50.0,0.0,0.0,0.0,30,31,55,14,69,69,69,69,69
8706,15,200.0,50.0,3.8,167.0,73.0,45,29,14,69,69,69,69,69,69
8707,11,100.0,50.0,3.7,343.0,71.0,45,88,92,69,69,69,69,69,69
8708,18,250.0,50.0,4.0,130.0,57.0,30,22,69,69,69,69,69,69,69
8709,27,100.0,50.0,3.1,7.0,1.0,30,31,69,69,69,69,69,69,69
8710,17,200.0,50.0,3.4,60.0,28.0,30,73,31,16,26,69,69,69,69
8711,33,100.0,50.0,3.2,9.0,4.0,30,77,20,83,85,69,69,69,69
8712,4,200.0,50.0,3.9,58.0,42.0,30,77,47,69,69,69,69,69,69
8713,17,150.0,50.0,3.7,14.0,7.0,30,31,14,69,69,69,69,69,69
8714,33,50.0,50.0,3.7,109.0,24.0,65,64,69,69,69,69,69,69,69
8715,3,150.0,50.0,3.1,5.0,0.0,30,88,26,69,69,69,69,69,69
8716,17,200.0,50.0,3.4,11.0,6.0,30,26,73,69,69,69,69,69,69
8717,7,200.0,50.0,3.9,80.0,27.0,30,29,42,14,69,69,69,69,69
8718,28,100.0,99.0,3.5,87.0,23.0,65,73,88,69,69,69,69,69,69
8719,34,50.0,59.0,3.7,186.0,53.0,45,65,92,69,69,69,69,69,69
8720,1,250.0,50.0,3.3,8.0,4.0,30,73,26,69,69,69,69,69,69
8721,14,100.0,50.0,3.7,66.0,23.0,30,73,69,69,69,69,69,69,69
8722,15,100.0,50.0,3.9,75.0,51.0,30,88,69,69,69,69,69,69,69
8723,31,500.0,50.0,3.8,29.0,18.0,30,47,96,9,69,69,69,69,69
8724,6,100.0,50.0,3.0,5.0,2.0,30,88,69,69,69,69,69,69,69
8725,16,300.0,50.0,3.8,533.0,265.0,45,77,31,47,69,69,69,69,69
8726,21,150.0,50.0,3.8,18.0,15.0,30,29,69,69,69,69,69,69,69
8727,28,400.0,50.0,4.1,51.0,38.0,30,26,93,97,78,5,69,69,69
8728,1,200.0,50.0,3.3,4.0,2.0,30,5,16,73,29,69,69,69,69
8729,17,200.0,50.0,3.1,139.0,40.0,45,26,97,67,69,69,69,69,69
8730,4,200.0,50.0,3.5,56.0,24.0,30,31,42,14,69,69,69,69,69
8731,10,200.0,50.0,3.4,14.0,3.0,30,26,73,31,14,69,69,69,69
8732,27,250.0,50.0,2.7,85.0,31.0,45,26,73,16,69,69,69,69,69
8733,14,150.0,50.0,4.0,275.0,85.0,30,73,26,16,69,69,69,69,69
8734,4,250.0,50.0,4.1,44.0,39.0,30,73,26,69,69,69,69,69,69
8735,17,100.0,50.0,3.3,5.0,4.0,30,60,69,69,69,69,69,69,69
8736,15,150.0,50.0,3.9,132.0,75.0,30,42,29,69,69,69,69,69,69
8737,17,200.0,50.0,3.5,12.0,3.0,30,9,29,69,69,69,69,69,69
8738,19,250.0,50.0,3.8,90.0,40.0,45,86,73,69,69,69,69,69,69
8739,31,300.0,50.0,3.5,19.0,3.0,30,26,73,83,69,69,69,69,69
8740,19,250.0,50.0,4.1,160.0,74.0,45,83,69,69,69,69,69,69,69
8741,21,200.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
8742,5,100.0,50.0,3.7,44.0,10.0,30,65,92,69,69,69,69,69,69
8743,16,150.0,50.0,3.2,5.0,0.0,30,16,51,69,69,69,69,69,69
8744,34,250.0,50.0,2.9,85.0,25.0,45,88,25,73,26,68,69,69,69
8745,16,100.0,50.0,3.2,12.0,0.0,45,26,92,83,69,69,69,69,69
8746,29,300.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8747,16,200.0,50.0,3.9,199.0,27.0,45,73,68,26,83,69,69,69,69
8748,28,100.0,50.0,3.7,60.0,36.0,30,9,69,69,69,69,69,69,69
8749,1,50.0,50.0,3.1,6.0,0.0,30,92,69,69,69,69,69,69,69
8750,9,150.0,50.0,0.0,0.0,0.0,45,29,69,69,69,69,69,69,69
8751,25,100.0,50.0,3.5,29.0,12.0,30,83,69,69,69,69,69,69,69
8752,7,200.0,50.0,3.7,92.0,47.0,45,73,26,42,69,69,69,69,69
8753,27,200.0,50.0,3.7,48.0,29.0,30,73,26,31,69,69,69,69,69
8754,17,200.0,50.0,4.1,621.0,410.0,45,98,71,67,69,69,69,69,69
8755,14,400.0,50.0,0.0,0.0,0.0,30,16,73,68,69,69,69,69,69
8756,14,300.0,50.0,3.6,284.0,108.0,45,73,26,69,69,69,69,69,69
8757,17,100.0,99.0,2.8,4.0,4.0,30,73,14,69,69,69,69,69,69
8758,16,250.0,50.0,3.6,37.0,12.0,45,22,29,14,69,69,69,69,69
8759,29,200.0,50.0,3.4,7.0,6.0,30,28,29,14,85,31,69,69,69
8760,31,250.0,50.0,3.8,57.0,44.0,30,22,69,69,69,69,69,69,69
8761,8,100.0,50.0,0.0,0.0,0.0,30,14,49,69,69,69,69,69,69
8762,34,150.0,50.0,4.3,114.0,58.0,30,29,69,69,69,69,69,69,69
8763,25,300.0,50.0,4.1,1177.0,696.0,45,22,26,47,73,49,67,69,69
8764,14,600.0,50.0,3.9,200.0,78.0,30,26,73,28,69,69,69,69,69
8765,1,150.0,50.0,3.0,9.0,1.0,30,22,26,73,69,69,69,69,69
8766,17,100.0,50.0,0.0,0.0,0.0,30,73,26,31,69,69,69,69,69
8767,28,200.0,50.0,3.8,297.0,42.0,30,73,26,88,69,69,69,69,69
8768,24,200.0,99.0,2.9,17.0,6.0,45,65,69,69,69,69,69,69,69
8769,26,150.0,50.0,0.0,0.0,0.0,30,16,26,69,69,69,69,69,69
8770,10,200.0,50.0,0.0,0.0,0.0,45,73,26,86,69,69,69,69,69
8771,17,100.0,50.0,4.1,25.0,20.0,30,42,29,69,69,69,69,69,69
8772,28,300.0,50.0,4.4,308.0,175.0,65,73,68,69,69,69,69,69,69
8773,10,200.0,50.0,0.0,0.0,0.0,30,26,51,69,69,69,69,69,69
8774,28,100.0,50.0,3.2,8.0,4.0,30,31,67,83,69,69,69,69,69
8775,29,150.0,50.0,3.6,134.0,66.0,30,52,73,69,69,69,69,69,69
8776,7,200.0,50.0,3.6,25.0,14.0,30,31,69,69,69,69,69,69,69
8777,17,200.0,50.0,3.5,11.0,5.0,30,29,12,14,9,69,69,69,69
8778,10,100.0,50.0,3.5,27.0,7.0,30,73,57,69,69,69,69,69,69
8779,1,50.0,50.0,0.0,0.0,0.0,30,88,69,69,69,69,69,69,69
8780,28,150.0,50.0,3.3,26.0,4.0,30,88,26,69,69,69,69,69,69
8781,4,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8782,17,150.0,50.0,3.1,37.0,19.0,30,26,69,69,69,69,69,69,69
8783,7,250.0,50.0,4.0,368.0,266.0,45,9,31,29,69,69,69,69,69
8784,28,150.0,50.0,3.3,8.0,3.0,65,77,31,69,69,69,69,69,69
8785,19,150.0,50.0,3.8,210.0,70.0,30,31,49,14,77,69,69,69,69
8786,10,150.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
8787,27,150.0,50.0,4.0,1210.0,503.0,45,68,73,26,86,69,69,69,69
8788,16,200.0,50.0,3.2,4.0,2.0,30,73,16,69,69,69,69,69,69
8789,29,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8790,10,100.0,50.0,3.3,13.0,1.0,30,73,92,67,69,69,69,69,69
8791,28,200.0,50.0,0.0,0.0,0.0,30,73,16,69,69,69,69,69,69
8792,2,300.0,50.0,4.3,1330.0,520.0,30,22,29,69,69,69,69,69,69
8793,0,350.0,50.0,4.3,2470.0,495.0,65,16,73,3,26,69,69,69,69
8794,29,100.0,50.0,3.2,8.0,2.0,30,73,26,68,69,69,69,69,69
8795,8,200.0,50.0,3.9,212.0,156.0,30,22,31,14,29,95,69,69,69
8796,19,150.0,50.0,3.5,36.0,9.0,45,26,69,69,69,69,69,69,69
8797,29,300.0,99.0,3.9,1112.0,662.0,45,16,41,69,69,69,69,69,69
8798,10,200.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
8799,4,150.0,99.0,3.9,419.0,195.0,45,20,31,69,69,69,69,69,69
8800,34,200.0,50.0,4.0,330.0,156.0,65,16,68,26,69,69,69,69,69
8801,30,250.0,50.0,3.6,29.0,13.0,45,77,31,69,69,69,69,69,69
8802,8,350.0,50.0,4.5,808.0,465.0,45,73,47,26,62,69,69,69,69
8803,25,150.0,99.0,3.9,210.0,144.0,45,14,84,29,69,69,69,69,69
8804,24,250.0,50.0,3.6,36.0,20.0,30,73,31,69,69,69,69,69,69
8805,10,200.0,99.0,3.2,7.0,3.0,30,39,28,69,69,69,69,69,69
8806,19,100.0,50.0,4.0,84.0,40.0,30,42,69,69,69,69,69,69,69
8807,31,200.0,99.0,4.2,842.0,282.0,45,77,31,69,69,69,69,69,69
8808,15,100.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
8809,31,250.0,50.0,0.0,0.0,0.0,30,73,83,67,69,69,69,69,69
8810,4,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8811,26,300.0,50.0,3.1,228.0,86.0,30,73,69,69,69,69,69,69,69
8812,21,600.0,50.0,4.2,1392.0,739.0,45,32,84,28,47,85,69,69,69
8813,16,100.0,50.0,3.5,12.0,1.0,30,88,73,69,69,69,69,69,69
8814,3,150.0,50.0,3.3,4.0,2.0,30,73,68,69,69,69,69,69,69
8815,26,150.0,50.0,3.7,0.0,0.0,30,29,69,69,69,69,69,69,69
8816,15,200.0,50.0,3.4,57.0,13.0,65,9,29,69,69,69,69,69,69
8817,28,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8818,5,150.0,50.0,3.7,17.0,11.0,30,29,69,69,69,69,69,69,69
8819,29,200.0,50.0,3.6,62.0,29.0,30,73,26,31,69,69,69,69,69
8820,15,200.0,99.0,3.0,10.0,8.0,30,31,69,69,69,69,69,69,69
8821,28,250.0,50.0,3.9,36.0,23.0,30,68,73,83,69,69,69,69,69
8822,31,150.0,50.0,3.5,49.0,27.0,30,9,69,69,69,69,69,69,69
8823,15,100.0,50.0,3.9,96.0,34.0,65,42,14,69,69,69,69,69,69
8824,21,50.0,50.0,3.8,70.0,24.0,65,92,69,69,69,69,69,69,69
8825,14,200.0,50.0,3.6,40.0,31.0,30,73,26,69,69,69,69,69,69
8826,1,100.0,50.0,0.0,0.0,0.0,30,77,69,69,69,69,69,69,69
8827,4,300.0,50.0,3.6,26.0,15.0,30,26,97,69,69,69,69,69,69
8828,15,200.0,0.0,3.2,4.0,4.0,30,7,69,69,69,69,69,69,69
8829,9,100.0,50.0,3.2,6.0,1.0,45,65,31,69,69,69,69,69,69
8830,34,200.0,50.0,4.4,423.0,188.0,65,9,29,42,69,69,69,69,69
8831,19,500.0,50.0,4.0,224.0,155.0,30,73,26,97,69,69,69,69,69
8832,17,200.0,50.0,4.1,206.0,22.0,45,73,26,16,69,69,69,69,69
8833,6,250.0,50.0,3.7,93.0,48.0,45,9,31,69,69,69,69,69,69
8834,5,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8835,6,100.0,50.0,3.8,84.0,18.0,65,92,69,69,69,69,69,69,69
8836,30,100.0,50.0,3.9,29.0,12.0,30,14,42,69,69,69,69,69,69
8837,28,200.0,50.0,3.5,110.0,35.0,45,26,73,69,69,69,69,69,69
8838,17,150.0,50.0,3.5,4.0,1.0,30,9,29,69,69,69,69,69,69
8839,8,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8840,14,200.0,50.0,3.4,27.0,6.0,30,73,69,69,69,69,69,69,69
8841,26,50.0,50.0,3.4,4.0,0.0,30,29,42,14,69,69,69,69,69
8842,16,100.0,50.0,0.0,0.0,0.0,30,14,69,69,69,69,69,69,69
8843,17,200.0,50.0,0.0,0.0,0.0,30,16,69,69,69,69,69,69,69
8844,10,200.0,50.0,3.5,9.0,2.0,30,73,16,69,69,69,69,69,69
8845,24,350.0,50.0,3.5,8.0,6.0,30,77,39,84,49,69,69,69,69
8846,10,100.0,50.0,3.9,167.0,62.0,30,31,92,69,69,69,69,69,69
8847,19,100.0,50.0,0.0,0.0,0.0,30,92,69,69,69,69,69,69,69
8848,19,150.0,50.0,3.3,12.0,6.0,30,31,69,69,69,69,69,69,69
8849,4,100.0,50.0,3.3,28.0,6.0,30,16,69,69,69,69,69,69,69
8850,28,200.0,50.0,4.0,157.0,74.0,45,73,68,69,69,69,69,69,69
8851,29,100.0,50.0,3.8,67.0,28.0,30,9,69,69,69,69,69,69,69
8852,15,400.0,50.0,3.3,10.0,6.0,30,26,73,68,59,69,69,69,69
8853,33,300.0,99.0,3.9,232.0,105.0,65,88,28,31,69,69,69,69,69
8854,1,200.0,50.0,3.6,63.0,31.0,30,73,26,88,69,69,69,69,69
8855,17,100.0,50.0,0.0,0.0,0.0,30,88,26,49,69,69,69,69,69
8856,29,200.0,50.0,3.2,9.0,1.0,30,26,73,69,69,69,69,69,69
8857,9,100.0,50.0,3.6,36.0,15.0,30,55,69,69,69,69,69,69,69
8858,10,100.0,50.0,3.9,199.0,73.0,30,67,31,69,69,69,69,69,69
8859,17,700.0,50.0,4.4,991.0,675.0,30,28,77,5,29,69,69,69,69
8860,4,200.0,50.0,4.0,522.0,265.0,65,73,26,69,69,69,69,69,69
8861,31,200.0,50.0,3.6,47.0,18.0,30,20,31,69,69,69,69,69,69
8862,6,150.0,99.0,3.7,82.0,24.0,65,77,31,20,14,69,69,69,69
8863,5,150.0,50.0,3.6,23.0,6.0,30,31,14,69,69,69,69,69,69
8864,28,100.0,50.0,3.8,269.0,113.0,45,31,83,69,69,69,69,69,69
8865,25,100.0,50.0,3.7,23.0,9.0,45,14,69,69,69,69,69,69,69
8866,12,250.0,50.0,3.8,389.0,126.0,65,31,73,16,83,101,69,69,69
8867,27,150.0,50.0,4.3,159.0,86.0,30,9,29,69,69,69,69,69,69
8868,31,400.0,50.0,0.0,0.0,0.0,30,28,47,8,69,69,69,69,69
8869,10,150.0,50.0,3.5,35.0,10.0,30,22,69,69,69,69,69,69,69
8870,28,250.0,50.0,3.1,409.0,90.0,45,73,88,26,31,69,69,69,69
8871,1,150.0,50.0,3.5,54.0,17.0,30,9,29,69,69,69,69,69,69
8872,4,100.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
8873,27,150.0,50.0,3.7,53.0,18.0,30,26,73,69,69,69,69,69,69
8874,5,200.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
8875,4,250.0,50.0,4.1,365.0,247.0,30,22,31,47,69,69,69,69,69
8876,5,300.0,50.0,4.0,109.0,78.0,30,77,47,14,69,69,69,69,69
8877,7,200.0,50.0,3.3,111.0,22.0,65,73,68,69,69,69,69,69,69
8878,14,100.0,50.0,3.7,67.0,9.0,30,65,31,69,69,69,69,69,69
8879,34,150.0,50.0,3.5,34.0,3.0,30,26,69,69,69,69,69,69,69
8880,27,400.0,50.0,3.7,285.0,139.0,65,86,16,73,26,4,24,52,69
8881,12,150.0,50.0,3.5,27.0,8.0,30,9,31,69,69,69,69,69,69
8882,15,150.0,50.0,2.9,15.0,10.0,30,9,29,69,69,69,69,69,69
8883,21,550.0,50.0,4.0,965.0,518.0,45,26,58,97,48,69,69,69,69
8884,21,600.0,50.0,4.3,1422.0,646.0,65,32,28,84,69,69,69,69,69
8885,28,100.0,0.0,3.5,70.0,30.0,45,92,31,73,69,69,69,69,69
8886,17,200.0,50.0,2.9,191.0,27.0,30,52,88,73,69,69,69,69,69
8887,19,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8888,14,150.0,50.0,3.8,79.0,19.0,30,31,28,14,69,69,69,69,69
8889,30,150.0,50.0,3.8,126.0,68.0,30,73,26,69,69,69,69,69,69
8890,21,350.0,50.0,4.8,87.0,82.0,30,39,49,69,69,69,69,69,69
8891,10,100.0,50.0,0.0,0.0,0.0,30,20,47,69,69,69,69,69,69
8892,28,300.0,50.0,3.6,313.0,140.0,45,88,73,26,69,69,69,69,69
8893,10,550.0,50.0,4.0,848.0,536.0,45,47,28,84,69,69,69,69,69
8894,11,100.0,50.0,3.5,92.0,36.0,45,88,92,73,69,69,69,69,69
8895,18,200.0,50.0,3.6,106.0,32.0,30,73,69,69,69,69,69,69,69
8896,30,150.0,50.0,4.0,564.0,280.0,120,9,28,77,29,69,69,69,69
8897,28,250.0,50.0,0.0,0.0,0.0,30,16,69,69,69,69,69,69,69
8898,29,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
8899,7,150.0,50.0,4.2,156.0,94.0,30,77,31,69,69,69,69,69,69
8900,3,250.0,50.0,3.7,327.0,59.0,30,73,26,16,69,69,69,69,69
8901,7,250.0,0.0,0.0,0.0,0.0,30,42,14,31,69,69,69,69,69
8902,28,150.0,50.0,3.8,66.0,40.0,65,31,28,77,14,69,69,69,69
8903,14,250.0,50.0,0.0,0.0,0.0,30,42,14,31,69,69,69,69,69
8904,10,200.0,50.0,3.2,10.0,3.0,30,26,68,73,69,69,69,69,69
8905,5,100.0,50.0,3.5,63.0,10.0,30,73,69,69,69,69,69,69,69
8906,5,250.0,0.0,3.9,234.0,85.0,45,26,47,28,67,69,69,69,69
8907,27,100.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
8908,26,150.0,50.0,3.4,10.0,6.0,45,31,29,69,69,69,69,69,69
8909,21,100.0,50.0,0.0,0.0,0.0,30,29,69,69,69,69,69,69,69
8910,28,200.0,50.0,4.2,237.0,141.0,30,9,29,69,69,69,69,69,69
8911,6,100.0,99.0,3.5,42.0,16.0,30,9,31,69,69,69,69,69,69
8912,14,150.0,50.0,3.5,25.0,7.0,30,31,69,69,69,69,69,69,69
8913,4,200.0,50.0,0.0,0.0,0.0,45,27,14,31,69,69,69,69,69
8914,17,150.0,50.0,0.0,0.0,0.0,30,2,28,69,69,69,69,69,69
8915,8,100.0,50.0,3.3,11.0,3.0,30,73,69,69,69,69,69,69,69
8916,7,200.0,50.0,3.5,77.0,35.0,45,26,73,68,69,69,69,69,69
8917,24,200.0,50.0,2.3,64.0,40.0,45,26,69,69,69,69,69,69,69
8918,10,100.0,50.0,3.6,29.0,8.0,45,31,69,69,69,69,69,69,69
8919,21,350.0,50.0,3.1,8.0,1.0,30,73,69,69,69,69,69,69,69
8920,19,300.0,99.0,3.8,1482.0,677.0,45,68,73,16,26,69,69,69,69
8921,4,100.0,50.0,3.1,4.0,0.0,30,55,69,69,69,69,69,69,69
8922,5,400.0,50.0,4.1,154.0,110.0,30,22,47,26,14,69,69,69,69
8923,10,100.0,50.0,3.6,62.0,33.0,30,92,73,69,69,69,69,69,69
8924,4,100.0,50.0,3.4,38.0,8.0,45,65,92,26,69,69,69,69,69
8925,17,350.0,50.0,3.9,273.0,157.0,30,16,73,88,26,69,69,69,69
8926,5,250.0,50.0,3.9,313.0,119.0,45,70,69,69,69,69,69,69,69
8927,19,200.0,50.0,3.2,35.0,15.0,45,29,9,69,69,69,69,69,69
8928,24,100.0,50.0,0.0,0.0,0.0,45,73,92,26,69,69,69,69,69
8929,9,100.0,50.0,3.5,50.0,20.0,45,92,65,69,69,69,69,69,69
8930,28,250.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
8931,16,150.0,50.0,3.4,87.0,8.0,45,88,73,26,69,69,69,69,69
8932,8,100.0,50.0,3.2,12.0,3.0,30,31,65,9,69,69,69,69,69
8933,6,200.0,50.0,3.9,137.0,72.0,30,73,83,69,69,69,69,69,69
8934,26,450.0,50.0,4.2,1391.0,819.0,45,73,97,47,26,11,31,14,69
8935,7,1400.0,50.0,3.7,273.0,189.0,45,28,47,2,73,69,69,69,69
8936,31,200.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
8937,29,200.0,50.0,4.5,366.0,182.0,65,73,68,80,26,9,69,69,69
8938,28,150.0,50.0,3.1,5.0,1.0,30,31,14,69,69,69,69,69,69
8939,26,200.0,50.0,2.9,17.0,11.0,30,77,31,69,69,69,69,69,69
8940,14,100.0,50.0,4.6,175.0,144.0,30,83,31,14,69,69,69,69,69
8941,17,200.0,50.0,3.7,27.0,10.0,30,3,73,26,69,69,69,69,69
8942,34,100.0,50.0,3.0,5.0,0.0,30,73,68,69,69,69,69,69,69
8943,8,200.0,50.0,3.2,9.0,0.0,30,73,31,69,69,69,69,69,69
8944,10,200.0,99.0,3.0,263.0,35.0,45,57,69,69,69,69,69,69,69
8945,24,100.0,50.0,0.0,0.0,0.0,30,49,14,69,69,69,69,69,69
8946,5,200.0,50.0,3.2,11.0,6.0,30,73,31,69,69,69,69,69,69
8947,26,250.0,99.0,3.2,198.0,69.0,45,13,26,73,69,69,69,69,69
8948,8,150.0,50.0,3.8,148.0,41.0,45,77,69,69,69,69,69,69,69
